state,county,area_land,area_water,longitude,latitude
39,067,1042032640,21847163,-81.09064707603767,40.29376928573362
12,001,2266324954,242877007,-82.35696169863702,29.676546454463782
20,181,2735193251,548248,-101.71976237693119,39.35147699380288
29,051,1014006926,19204028,-92.27860244174931,38.50455670859196
37,047,2429710310,43724143,-78.65781225696844,34.267224493975085
39,155,1600713063,47991467,-80.76109643384079,41.3173502792355
21,029,769306782,8374788,-85.68955360347321,37.97160242157257
30,029,13175685558,437273933,-114.05205687201494,48.29575865629002
13,287,739222164,11823691,-83.62070373169782,31.71613072538793
31,141,1745910544,27167484,-97.52144358517788,41.57246836293058
17,039,1029654716,19515948,-88.90959681667975,40.17514519427814
24,039,828145301,752662646,-75.75118623232625,38.116354203274796
06,093,16261933260,179149816,-122.54097138866554,41.591752821516195
04,012,11653985203,36563337,-113.98100292794894,33.7285422437384
12,087,2546027976,7133356544,-81.07812415731351,25.20904673140276
12,033,1701544502,563927612,-87.3729414687113,30.67635073281966
20,007,2937233343,5418951,-98.68459707830546,37.228860811438715
13,047,419998845,771159,-85.13757013525525,34.898722977348335
13,033,2142010511,20584267,-81.99928725130214,33.059180576149224
21,027,1475790362,40965524,-86.42889072878829,37.77375056939413
24,005,1549739465,215964666,-76.62912243598281,39.45784374441222
30,035,7756874926,106013590,-112.99342347687383,48.7051357598187
31,021,1273201345,14186270,-96.32605815927847,41.85056996853495
36,055,1701292247,1838454277,-77.69322942082962,43.146388954848376
37,099,1272183341,9754291,-83.14092792833924,35.28814940428992
39,015,1269138597,8895020,-83.86788395067916,38.93416836521035
39,135,1098741227,6062615,-84.64787017577002,39.742024704377286
39,053,1208308869,12084299,-82.31647568916978,38.82708532589368
45,069,1242867246,14489017,-79.67562711316009,34.59906723901302
51,760,155176309,6878617,-77.47966920545059,37.532557731452194
51,097,816239120,28893748,-76.8869027187821,37.71057129348782
01,121,1908256939,60926366,-86.16885636854497,33.37815768288769
02,195,7512557785,2385954337,-132.9540994773733,57.13978947616913
02,020,4419562836,615500204,-149.14269863700767,61.14998173762828
08,109,8206547694,4454510,-106.28284489508938,38.080640430080614
13,063,366930141,6989148,-84.3559353723743,33.541899485803405
13,153,973983087,10007635,-83.66877606348764,32.45781863557188
13,037,726191502,8271470,-84.62596403447425,31.53064896640773
28,093,1829011194,9173803,-89.50299462405782,34.762162856157474
29,147,2271326619,2361588,-94.8825509184698,40.36045409846507
13,207,1025872449,5643844,-83.92096886758162,33.014293232959034
06,115,1636913845,31057995,-121.35345615543825,39.26206145275609
08,059,1979501357,25326322,-105.25149692014418,39.58627020252186
12,133,1514305159,81008994,-85.66002461142924,30.613592594406764
13,015,1190154672,27367870,-84.83887523081604,34.23732119215105
18,131,1123188311,2249314,-86.69890683370491,41.04166107193113
18,143,493126045,6088999,-85.74627859238669,38.686720782562325
19,037,1306221492,3426577,-92.31773347207971,43.060012951572055
31,073,1186616237,11831826,-99.83020278864952,40.51481964580672
21,151,1132729653,15306635,-84.27220274786772,37.71659335990147
31,113,1478003937,1203586,-100.4817851430423,41.566503138485594
22,121,498293887,29602241,-91.30989571467822,30.46058216870025
22,041,1617667688,28107882,-91.67589856798386,32.13675180536909
26,135,1465088063,15136485,-84.12939243629683,44.68192279232626
28,159,1572773190,7341897,-89.03391384746111,33.087479082902725
29,043,1457242845,3013096,-93.18857007912544,36.969032866244525
39,019,1022030954,11192656,-81.09182162164929,40.57892973688525
46,115,3894132587,16076444,-98.34626601482634,44.938376058957246
47,177,1120619143,3524884,-85.77969218583758,35.67283158228246
47,035,1763849845,9823726,-84.9991698418296,35.95268206358591
48,183,708052198,6206414,-94.81593347044496,32.47940368158762
48,417,2367989254,3268209,-99.35401337392344,32.73587756203746
54,067,1675324341,19580622,-80.79759587590479,38.296177063130834
49,029,1577739393,4437369,-111.57367907841575,41.087826020908096
04,005,48222143094,110123852,-111.77083726893753,35.83920933713397
51,015,2504708478,9537636,-79.12561850376852,38.16228790616794
05,003,2396662506,39297497,-91.76984709544922,33.19153460945487
05,091,1620628512,30875055,-93.89285258357148,33.31403422509422
53,071,3289368965,74933659,-118.47755385070465,46.230400508238986
21,035,997223465,66475493,-88.27315930463446,36.62093410756285
51,800,1033802704,77061976,-76.63603554336095,36.701553934888025
51,620,21563597,102065,-76.93908730220431,36.683135129227146
51,023,1401900412,12124776,-79.8099290234408,37.55537192287646
55,073,4002224342,80462463,-89.75863379267669,44.897925461965116
56,029,17972027696,67638740,-109.58529081906593,44.52158207331542
72,051,59870091,79238790,-66.27502991871965,18.438155567738164
48,347,2451572357,89731150,-94.61772857817506,31.61954217151033
17,165,983905217,18001305,-88.5412097092172,37.753334480889265
36,023,1291815778,7112822,-76.0704893134555,42.59509207351302
27,167,1945079891,482554,-96.46843750026473,46.35721531651265
36,079,596526069,41260930,-73.74965532250434,41.4263009336916
19,105,1490857912,3768648,-91.13141847525543,42.12118061333964
42,049,2069618350,1966181937,-80.03291079283927,41.992733498505835
29,109,1584393360,4247256,-93.8329309666033,37.106266336120186
29,005,1417462632,7359186,-95.42970639101634,40.43238737034071
42,065,1689789819,11316206,-78.99852963827722,41.129134715449496
13,235,645583955,5046606,-83.47550535092081,32.23336494763281
31,025,1443537069,22114716,-96.13971216981689,40.90899107303586
38,013,2858265122,65701651,-102.51821172767693,48.79094471010005
17,015,1152657063,55892254,-89.93395545295584,42.06823429443635
01,111,1503615935,9285419,-85.45708803938645,33.29526685133773
06,037,10510671776,1794675167,-118.22824673304932,34.30828642264732
06,045,9081426659,962946207,-123.3911312781701,39.43811910049846
12,003,1515738968,9686120,-82.28467475549482,30.330601214257197
36,103,2361492153,3784901731,-72.80121932703382,40.88320049074311
29,183,1451634961,83330527,-90.66664243598086,38.77880206217262
41,015,4217488409,934615927,-124.15728202728458,42.45911324759611
47,103,1477179212,971039,-86.58910106041029,35.13738622086123
48,205,3786435510,3023183,-102.60290233926362,35.8400799678587
48,215,4068610451,31102593,-98.18299696302617,26.394182168131113
49,019,9512361710,31552275,-109.57044865322128,38.98103847914067
51,179,697237202,28088012,-77.45929294153574,38.4179049295653
01,031,1758565925,3907189,-85.9889809416139,31.39932861922022
01,025,3207494111,36657891,-87.83544327458372,31.682919644542178
39,105,1113957862,7519823,-82.0305041046168,39.09224871980126
16,037,12748378759,42527192,-114.28508836746315,44.24174133442486
04,027,14281127830,13326079,-113.90666743173634,32.76895712125095
04,023,3203613240,3088046,-110.84790882167036,31.52508997844627
05,133,1463680826,41831847,-94.24248690191564,33.99780401282904
12,059,1240232909,26393537,-85.8131922156416,30.86747478544222
08,083,5255937129,27261089,-108.59588568747375,37.33859579273025
45,059,1848622859,26110393,-82.0049079626893,34.48244418793751
46,031,6396478454,155287098,-101.19704732559005,45.70889983480878
47,049,1291397315,829331,-84.928705076184,36.38128715132285
47,047,1825359412,3774866,-89.41393478363223,35.19617667240641
48,407,1474332260,151949235,-95.16260304085944,30.579336809882484
48,345,2562963901,644140,-100.77972203673984,34.07408766101895
48,431,2391722770,167451,-101.0500745843094,31.82781912379699
18,001,878079470,2429954,-84.93671405853009,40.74576530101685
08,053,2893614469,15324685,-107.30043451300955,37.82247443552691
20,071,2016057904,0,-101.80610794145242,38.48080950359181
29,207,2132122569,15033642,-89.94525402740472,36.85641294723253
13,159,954172363,13096043,-83.68844964296962,33.31535542580349
30,047,3860290985,423545836,-114.0897813691368,47.64514607450397
30,093,1859568273,1518176,-112.6620091713564,45.900189333032245
21,031,1103571974,13943044,-86.6874878704038,37.20946152636727
13,061,506093883,56546975,-84.97713865295195,31.62221165590863
17,033,1148953805,5718140,-87.75954399198426,39.003224136093344
19,167,1988884987,2798309,-96.17675680443752,43.08221073840021
22,019,2756510262,77637930,-93.35400434458222,30.229312352890144
22,085,2244636622,375317816,-93.55433981137998,31.56388698564146
22,029,1805172278,130329989,-91.63814432885917,31.44817835143163
28,109,2101301898,20778645,-89.58669186228471,30.7712098968583
28,151,1877059426,94506019,-90.9418317947515,33.28370840567457
30,021,6143238450,29905887,-104.8944417315816,47.265848547861175
28,111,1676259644,7754347,-88.99281834751525,31.17161885310057
38,003,3863107416,56591280,-98.06605978502836,46.935796369488195
37,067,1056149964,11784294,-80.25459051523191,36.12859860722503
47,059,1611409743,5099752,-82.84691272746419,36.174701251066
41,003,1748712549,7740248,-123.43169867393621,44.49167305936759
42,079,2305983750,41230469,-75.98501490463929,41.178216994691496
45,019,2377399079,1139779959,-79.95462750170152,32.83230439352545
47,087,799368962,28196490,-85.67239904831101,36.36380465731367
48,193,2165008734,1238628,-98.11083886948127,31.704705725635943
48,029,3212140683,41079712,-98.5208563095982,29.45017740030346
18,061,1254889433,5193186,-86.10951065690776,38.194696891691166
18,171,944543945,4442743,-87.35602659478444,40.34728140923804
19,043,2016295993,36695615,-91.3413369290534,42.84443388166404
22,051,765751903,897114985,-90.11115837296693,29.740753161587712
19,191,1786666639,745729,-91.84422721722477,43.290943343862516
23,025,10164033097,437957281,-69.95995371359668,45.512290576500014
02,070,47478023796,5950680491,-158.23819422030306,59.79603738420626
06,039,5534617472,42245931,-119.76655766724085,37.21512921551972
16,051,2832617275,31168374,-112.31317490364417,43.820784829797674
17,143,1602352656,30706564,-89.76078834298983,40.78702153058453
17,063,1082842942,32125973,-88.4190453719316,41.28568427253035
18,071,1320827176,10183339,-86.03855222572854,38.909281094940496
18,059,792420113,2771261,-85.77566350633118,39.82304555358859
20,159,1880935845,4482698,-98.20089432583686,38.34445961132353
20,179,2320518307,647342,-100.44182586554336,39.350181605819955
31,125,1143826229,17085959,-97.99327291140389,41.39750194860172
22,033,1179330896,38571931,-91.09559685567709,30.536393666283935
26,155,1375178357,25853173,-84.14585902461828,42.95392799898999
39,073,1091232036,5959241,-82.47728677131522,39.49667424515956
01,055,1386373604,34568854,-86.0401802801056,34.04362681328937
42,125,2219590657,10147675,-80.24577047807983,40.191840463855776
48,487,2514738099,18202665,-99.24181220290986,34.07947509295973
49,047,11609319533,56115725,-109.51781647714496,40.124124726495324
51,019,1968605129,42118518,-79.52822777691145,37.30805946025323
56,045,6210804116,5225499,-104.56736758778574,43.84025079563862
01,015,1569189622,16627597,-85.82433396916447,33.77380880082611
01,041,1576952799,5388561,-86.31593103624456,31.729418034142412
08,035,2176237637,6797058,-104.93000098371172,39.331337963865295
40,069,1665212040,39633309,-96.66011537276094,34.31440473258721
28,055,1069782903,73507441,-90.97392828013353,32.72531358931894
20,161,1579168236,31952418,-96.73420026504205,39.28935726489969
40,071,2381847043,65600611,-97.14421434709129,36.81799744574545
40,009,2335695176,5513622,-99.68122121568054,35.26859327082379
13,097,518246643,2531970,-84.77027626515202,33.70300415434419
31,101,2749531885,124672175,-101.66201642969027,41.19930340946025
31,177,1009985080,8388605,-96.22015957457664,41.528140500265295
29,045,1306924729,18695976,-91.73661677155431,40.41040752183916
32,017,27540342238,9802713,-114.87903881890759,37.64268459024936
34,039,266160325,7056624,-74.30673355564733,40.65834646885201
46,071,4827433523,19106094,-101.62704098385727,43.693308323971976
46,041,5963417222,369819596,-100.87091388033926,45.15639646695286
46,067,2105694681,3644221,-97.75536432473942,43.334490074438854
47,141,1038860582,3777708,-85.5070883855175,36.139875268969924
47,119,1588021132,6319196,-87.07428244844856,35.619237022393754
48,439,2236833515,100104623,-97.29101614375065,32.771438180787314
42,103,1411441242,56692242,-75.03251761303504,41.33160375827356
48,343,652649200,17382278,-94.73254796542179,33.11307799129188
46,127,1193316452,16540918,-96.6557828013263,42.83112162751667
46,109,2851702814,89947544,-96.94672673123259,45.629750475607935
55,053,2556879426,34345942,-90.80617919431701,44.31887150179063
72,105,70969183,898340,-66.25017129520475,18.28941142525017
72,117,37005460,103924383,-67.23078180777608,18.33238525527279
53,077,11122757280,41168174,-120.73801259943772,46.45738486431147
55,013,2127826487,151944426,-92.36713224117405,45.863021119094164
72,065,108213686,43975697,-66.79643791812293,18.410088976945957
42,071,2444602016,103428057,-76.2472221661036,40.03795310471525
48,133,2399637922,14009171,-98.83243565644526,32.32743996447526
27,029,2586701770,80451797,-95.37790561848007,47.579921113412084
29,093,1425178292,4661907,-90.77352960231724,37.554879449116
30,097,4805735232,17537143,-109.94256855649526,45.81367654264619
30,039,4473328973,14546368,-113.44141863610231,46.4060521962429
30,015,10288824959,62565299,-110.43533617136089,47.88084126222068
36,113,2246154412,166682936,-73.84336990097006,43.56173026181839
37,025,935602088,7006691,-80.55268004250597,35.38778549253399
38,047,2571326089,47715595,-99.47719805670873,46.45729487432173
29,017,1600363403,8531303,-90.02720629500358,37.324530239629766
42,033,2964714515,23932643,-78.47592663471656,41.00110781695726
48,125,2335454676,9057848,-100.77888550045972,33.6161682203937
48,119,665192127,54648178,-95.66921121523748,33.385709219548495
48,391,1995545559,123687613,-97.15765246157926,28.32389955600104
48,351,2418212542,15672146,-93.74408812993413,30.7854898245218
54,101,1433481442,7144590,-80.42020230087215,38.49370948645354
47,065,1404654388,86645833,-85.16652244693559,35.176702307556184
56,019,10759204078,52952166,-106.58443869077936,44.040525420126556
54,083,2692810852,667359,-79.87919635193504,38.7699064466413
54,025,2641303496,12164253,-80.4533588080934,37.94636519995287
47,039,864738982,28503792,-88.1104377853555,35.60048904041077
47,001,873352572,19665032,-84.19671896910648,36.12315942025339
47,187,1509616958,3007980,-86.89259088169325,35.89140972121383
26,115,1422800567,338220996,-83.53749863651454,41.927341508107844
48,369,2281312144,11355762,-102.78446683072933,34.5299340940509
35,039,15179587763,91468728,-106.69314180902407,36.51070817411459
36,061,58680498,28551707,-73.97152636668645,40.767272598686006
27,151,1921871297,26208675,-95.68264091894856,45.28290319634592
40,111,1806123426,12915765,-95.96432827764873,35.64661916377343
28,077,1115449622,13188412,-90.10826689442524,31.550673641491333
21,199,1705275220,48545981,-84.57629079223356,37.1046613139646
21,201,258794973,484952,-84.05055827523167,38.51922955220296
30,027,11238811038,27700320,-109.22452082405442,47.26331499531445
41,053,1918983329,8153115,-123.41288876059802,44.90322804398358
